
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
8, 0.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.64, 5.83, 28.1163, 9.3864

8, 0.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.63, 5.83, 28.0488, 9.3276

8, 1.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.60, 5.80, 28.0916, 9.3161

8, 1.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.58, 5.78, 28.0521, 9.2830

8, 1.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.56, 5.77, 28.0806, 9.2743

8, 1.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.54, 5.74, 28.0852, 9.2750

8, 1.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.52, 5.73, 28.0681, 9.2207

8, 1.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.51, 5.72, 28.1048, 9.2151

8, 1.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.50, 5.70, 28.0398, 9.1769

8, 1.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.49, 5.70, 28.0587, 9.1673

8, 1.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.47, 5.68, 28.0730, 9.1490

8, 1.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.45, 5.66, 28.0662, 9.1283

8, 1.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.42, 5.64, 28.0595, 9.0978

8, 1.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.42, 5.64, 27.9826, 9.0506

8, 1.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.40, 5.61, 28.0366, 9.0380

8, 1.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.38, 5.60, 28.0497, 9.0303

8, 1.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.37, 5.58, 28.0495, 9.0063

8, 1.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.34, 5.55, 28.1513, 9.0526

8, 1.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.32, 5.54, 28.1011, 9.0132

8, 1.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.33, 5.54, 28.0151, 8.9287

8, 1.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.30, 5.52, 28.0068, 8.8852

8, 1.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.26, 5.48, 28.1351, 8.9495

8, 2.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.25, 5.46, 28.1903, 8.9712

